name,category,a_pubchemid,smiles,weight
iomeprol,0,{3731},CN(C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I)C(=O)CO,777.08529
diflorasone diacetate,0,{71414},CC1CC2C3CC(C4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)COC(=O)C)OC(=O)C)C)O)F)C)F,494.524886
spironolactone,0,{5833},CC(=O)SC1CC2=CC(=O)CCC2(C3C1C4CCC5(C4(CC3)C)CCC(=O)O5)C,416.57348
stavudine,0,"{10199153,18283,20849381,23624135,66643435,68559930,70033782,70223094,70225521,78358329,9816322}",CC1=CN(C(=O)NC1=O)C2C=CC(O2)CO,224.21328
enalapril,1,"{10476804,11145434,20838618,23673231,23679095,40466924,44358976,5388961,5388962,5462344,6526385,66649424,67588910,67705971,67749914,69284587,70096424,70127282,85470369,85470370,85470371,85470372,87766273,88401255,89422811,9843857,9853828,9897059,9909788,9954865}",CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CCCC2C(=O)O.C(=CC(=O)O)C(=O)O,492.51888
perflutren,0,"{22722300,22722309,6432,87149086,87149173,87244472,87284137,87327377,87599403}",C(C(F)(F)F)(C(F)(F)F)(F)F,188.019326
ethambutol,0,"{14051,14052,1548963,16051971,45114066,46878363,46911976,54582985,87415909,87468016,88324437}",CCC(CO)NCCNC(CC)CO.Cl.Cl,277.23164
baloxavir,0,{124081876},C1COCC2N1C(=O)C3=C(C(=O)C=CN3N2C4C5=C(CSC6=CC=CC=C46)C(=C(C=C5)F)F)O,483.5
pirfenidone,0,"{40632,66874302,68279924}",CC1=CN(C(=O)C=C1)C2=CC=CC=C2,185.22184
bupivacaine,0,"{18795329,18795330,19604465,20848869,2474,24848321,43834309,45114156,46913276,46913754,49852290,49852364,5282419,64737,66586231,67198126,68509175,69175675,69725064,69725129,70120709,70626758,74947299,77153643,77242336,77304569,9908037}",CCCCN1CCCCC1C(=O)NC2=C(C=CC=C2C)C,288.42772
panobinostat lactate,0,{23725423},CC1=C(C2=CC=CC=C2N1)CCNCC3=CC=C(C=C3)C=CC(=O)NO.CC(C(=O)O)O,439.5
framycetin,1,{8378},C1C(C(C(C(C1N)OC2C(C(C(C(O2)CN)O)O)N)OC3C(C(C(O3)CO)OC4C(C(C(C(O4)CN)O)O)N)O)O)N,614.6
colestyramine,0,{70695640},CCC1=CC=C(C=C1)C(C)CCC2=CC=C(C=C2)[N+](C)(C)C.[Cl-],331.9
acitretin,1,"{21217830,5284513,78358328,87670907,87770535,88661207}",CC1=CC(=C(C(=C1C=CC(=CC=CC(=CC(=O)O)C)C)C)C)OC,326.42934
tamoxifen,0,"{23672,3370247,5376,67397681,69003304,69054087,69566105,69758833,70292452,73129339,73657576,74388153,76008015,77151753,77283705,77789562}",CCC(=C(C1=CC=CC=C1)C2=CC=C(C=C2)OCCN(C)C)C3=CC=CC=C3,371.51456
morniflumate,0,"{72106,90114}",C1COCCN1CCOC(=O)C2=C(N=CC=C2)NC3=CC=CC(=C3)C(F)(F)F,395.37561
hydroxyprogesterone,1,{6238},CC(=O)C1(CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C)O,330.5
cefazolin,0,"{23620088,23665136,23675322,23678598,33255,641385,67321257,69553732,69754043,86588304,87355366,87525886,9869685}",CC1=NN=C(S1)SCC2=C(N3C(C(C3=O)NC(=O)CN4C=NN=N4)SC2)C(=O)O,454.50716
pomalidomide,1,"{134780,46898196,46898197,46898198,46898199,46898201,46899360,71483260,74959413,75231389}",C1CC(=O)NC(=O)C1N2C(=O)C3=C(C2=O)C(=CC=C3)N,273.24414
ketoconazole,0,"{456201,66894182,67607232,68527648,87254091}",CC(=O)N1CCN(CC1)C2=CC=C(C=C2)OCC3COC(O3)(CN4C=CN=C4)C5=C(C=C(C=C5)Cl)Cl,531.43092
dimercapto succinic acid,0,{9354},C(C(C(=O)O)S)(C(=O)O)S,182.2
iron sucrose,0,{91663255},C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O)CO)O)O)O)O.O.O.O.[OH-].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[Na+].[Na+].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3],866.5
memantine,0,"{181458,22763945,22763946,23131174,25168297,25168298,25168299,25168300,25168301,25168430,2842572,3833001,4054,43834392,44319334,56847318,56847320,56847321,56847386,66766747,67111013,67446725,69278170,69503543,69755861,70628947}",CC12CC3CC(C1)(CC(C3)(C2)N)C,179.30184
chlorphenamine,0,"{20039555,20039557,20057062,22326456,2725,3767528,5281068,5284366,53241515,57414842,6433151,68986288,69282288,69306388,71467816,71467817,73657538,75086430,77584847,77587826,8231,89514450,91813}",CN(C)CCC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2,274.78846
mianserin,0,"{4184,44148744,44269055,44341279,657192,68551,71430882}",CN1CCN2C(C1)C3=CC=CC=C3CC4=CC=CC=C42,264.3648
lomustine,1,"{3950,72195185,87169254}",C1CCC(CC1)NC(=O)N(CCCl)N=O,233.69524
bimatoprost,0,{5311027},CCNC(=O)CCCC=CCC1C(CC(C1C=CC(CCC2=CC=CC=C2)O)O)O,415.56558
cetuximab,1,{136170999},CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)C4(CC)O)C2=NC5=C1C=C(C=C5)OC(=O)N6CCC(CC6)N7CCCCC7.C1C(N(C2=C(N1)N=C(NC2=O)N)C=O)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O.C1=C(C(=O)NC(=O)N1)F,1190.2
pinazepam,0,{40391},C#CCN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3,308.76162
beraprost,0,"{23676207,5282428}",CC#CCC(C)C(C=CC1C(CC2C1C3=C(O2)C(=CC=C3)CCCC(=O)O)O)O,398.492
rosiglitazone,0,"{10173798,10190564,10229165,10295562,10310546,11328950,11442426,11463585,11597509,17981454,21158505,23560857,23680962,23692351,23708532,25058199,45114234,46188575,46218439,49842483,49842484,49842593,5281055,6537720,72803362,73414831,73746082,74423165,74580254,77998,77999,86591003,86615215,87068829,87337718,87482242,87482611,87496350,87513982,87517757,87628442,87745207,87789453,87803624,87803839,87839533,87916836,87916880,88080527,88119829,9801750,9806985,9821273,9824420,9848209,9849118,9849119,9865387,9887075,9910026,9911750,9913517,9915504,9936018,9954380,9955641,9956235,9959169}",CN(CCOC1=CC=C(C=C1)CC2C(=O)NC(=O)S2)C3=CC=CC=N3.C(=CC(=O)O)C(=O)O,473.49892
mesterolone,1,{15020},CC1CC(=O)CC2C1(C3CCC4(C(C3CC2)CCC4O)C)C,304.46688
hydroxyzine,0,"{19933782,24883432,3658,49951526,53313242,657362,69336090,71612,74548900,91513}",C1CN(CCN1CCOCCO)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,374.90428
mannitol,0,"{54755557,60204923,6251,86630034,86736247,87088279,87216606,87238995,87286378,87331183,87589951,87604733,87667559,87691304,87768113,87892231,87966753,88038555,88118855,88213750,88262009,88510929,88732436,88868271}",C(C(C(C(C(CO)O)O)O)O)O,182.17176
bismuth subcitrate,0,"{10101269,10123828,19784307,22395559,23169668,53297469,6335486,66556357,87082520,88609321,91667825}",C(C(=O)O)C(CC(=O)[O-])(C(=O)O)O.C(C(=O)O)C(CC(=O)[O-])(C(=O)O)[O-].[K].[K].[K].[Bi+3],707.49852
5-hydroxytryptophan,0,"{144,17908938,25243949,45052530,74319400,74319401,77504836}",C1=CC2=C(C=C1O)C(=CN2)CC(C(=O)O)N,220.22458
methylenediphosphonic acid,0,"{13931959,160810,16124,16211778,17749117,18674565,19437494,21131092,23707085,25200576,33136,3352186,44322334,45055353,53431367,57375644,57435393,57435395,6100359,71308443,86278181,87248796,87667604,87886353,87914498,87990898,88058718,88261074,88284091,88391530}",C(P(=O)(O)O)P(=O)(O)O,176.002264
dimethyl sulfoxide,0,{679},CS(=O)C,78.14
disopyramide,0,"{21756474,22930351,3041677,30928,3114,67606931,67771656,74652197,75086446}",CC(C)N(CCC(C1=CC=CC=C1)(C2=CC=CC=N2)C(=O)N)C(C)C,339.47446
nitrous oxide,0,{948},N#[N+][O-],44.0128
orphenadrine,0,"{20846,24189004,24848201,4601,49852363,57908859,657244,69049641,83823,9568}",CC1=CC=CC=C1C(C2=CC=CC=C2)OCCN(C)C,269.38132
insulin lispro,0,{16132438},CCC(C)C(C(=O)NC(C(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(CCC(=O)N)C(=O)NC(CS)C(=O)NC(CS)C(=O)NC(C(C)O)C(=O)NC(CO)C(=O)NC(C(C)CC)C(=O)NC(CS)C(=O)NC(CO)C(=O)NC(CC(C)C)C(=O)NC(CC1=CC=C(C=C1)O)C(=O)NC(CCC(=O)N)C(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(CC(=O)N)C(=O)NC(CC2=CC=C(C=C2)O)C(=O)NC(CS)C(=O)NC(CC(=O)N)C(=O)O)NC(=O)CN.CC(C)CC(C(=O)NC(CC1=CC=C(C=C1)O)C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)NC(CS)C(=O)NCC(=O)NC(CCC(=O)O)C(=O)NC(CCCNC(=N)N)C(=O)NCC(=O)NC(CC2=CC=CC=C2)C(=O)NC(CC3=CC=CC=C3)C(=O)NC(CC4=CC=C(C=C4)O)C(=O)NC(C(C)O)C(=O)NC(CCCCN)C(=O)N5CCCC5C(=O)NC(C(C)O)C(=O)O)NC(=O)C(C)NC(=O)C(CCC(=O)O)NC(=O)C(C(C)C)NC(=O)C(CC(C)C)NC(=O)C(CC6=CN=CN6)NC(=O)C(CO)NC(=O)CNC(=O)C(CS)NC(=O)C(CC(C)C)NC(=O)C(CC7=CN=CN7)NC(=O)C(CCC(=O)N)NC(=O)C(CC(=O)N)NC(=O)C(C(C)C)NC(=O)C(CC8=CC=CC=C8)N,5814.0
prasugrel,0,"{10158453,23435875,25070732,25070733,25070734,25070736,25070737,25071055,25071056,25071268,25183078,25183080,25183081,25183082,44468843,46701191,46856314,52932811,56963022,56970700,67450475,68867730,6918456,71510600,73442663,77106767,86646623,86680545,9870150}",CC(=O)OC1=CC2=C(S1)CCN(C2)C(C3=CC=CC=C3F)C(=O)C4CC4,373.441103
melphalan,1,"{23615818,24832839,24832842,460612,66725828,67513613,69150702,6918992,86764071,86764072,86764073,87815567,9927978}",C1=CC(=CC=C1CC(C(=O)O)N)N(CCCl)CCCl,305.20022
aprotinin,0,{16130295},CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCC(=O)NC(C(=O)NC2CSSCC3C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)N4CCCC4C(=O)N5CCCC5C(=O)NC(C(=O)NC(C(=O)NCC(=O)N6CCCC6C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N3)CC(=O)O)CCC(=O)O)C)CO)CCCCN)CC7=CC=CC=C7)CC(=O)N)CC(=O)N)CCCNC(=N)N)CCCCN)C)CCCNC(=N)N)NC(=O)CNC(=O)CNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC2=O)CCC(=O)N)C(C)O)CC8=CC=CC=C8)C(C)C)CC9=CC=C(C=C9)O)C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCNC(=N)N)C)CCCCN)C(C)O)CC1=CC=C(C=C1)O)CCC(=O)O)CC(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC(=O)O)NC(=O)C1CCCN1C(=O)C(CCCNC(=N)N)N)C(=O)NCC(=O)NCC(=O)NC(C)C(=O)O)C(C)O)CCCNC(=N)N)CCSC)CC(C)C)C)CCCCN)C)CC(=O)N)CC1=CC=C(C=C1)O)CC1=CC=CC=C1)CC1=CC=C(C=C1)O)CCCNC(=N)N)C(C)CC,6511.43928
gadodiamide,0,"{11114694,11966234,159427,16212753,16757547,168050,17879253,23982,24838310,24838311,44144429,59235861,60073523,60148448,60714,60754,71775015,72239748,72641011,72663437,76964236,85117145,88158161}",[Gd],157.25
levodopa,0,"{12002502,16042129,20849410,57422611,57462290,6047,66600568,66787571,66895015,67201451,6971033,70240639,70489279,86738938,87208302,87512761,88508976}",C1=CC(=C(C=C1CC(C(=O)O)N)O)O,197.18794
chloral hydrate,0,"{2707,71357952,87279091,87812257,87935458,88034451,88393142,88774861}",C(C(Cl)(Cl)Cl)(O)O,165.40302
flubendazole,0,{35802},COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=C(C=C3)F,313.283183
methenamine,0,"{11042275,118640,12224936,14914098,167893,20154711,20154713,20255372,20339725,20449881,22165885,22339066,23615657,24195881,24941166,4101,426926,5257060,5259712,57468539,6102133,66662330,67003827,67611777,67630613,67743859,67783420,67783421,68728169,68996063,6918941,69534316,70009919,70117263,70479056,70559439,70633947,74219625,85881835,85936693,85982839,85996583,86021824,86110659,86583331,86583332,87857046,88419722}",C1N2CN3CN1CN(C2)C3,140.18628
dexlansoprazole,0,"{44237418,49854440,49855858,51375270,53308756,53390937,53476990,66556515,71587692,9578005,9908558}",CC1=C(C=CN=C1CS(=O)C2=NC3=CC=CC=C3N2)OCC(F)(F)F,369.36147
voriconazole,0,"{23653197,23653199,23653256,23653258,23653309,25265771,46847140,46847141,46847142,66546618,66546620,66546621,66546622,67056906,71573461,71616,87600427}",CC(C1=NC=NC=C1F)C(CN2C=NC=N2)(C3=C(C=C(C=C3)F)F)O,349.31047
migalastat hydrochloride,0,{11644097},C1C(C(C(C(N1)CO)O)O)O.Cl,199.63
riluzole,0,"{45114216,5070,6419992,71406484,86045000,86045003,86045007,86045010,86045015,86045021,87770539}",C1=CC2=C(C=C1OC(F)(F)F)SC(=N2)N,234.19831
ivacaftor,0,"{16220172,78357769,87335091}",CC(C)(C)C1=CC(=C(C=C1NC(=O)C2=CNC3=CC=CC=C3C2=O)O)C(C)(C)C,392.49072
tigecycline,1,"{54686904,54749060,54749425,71312020,73330467,78358330,87844673}",CC(C)(C)NCC(=O)NC1=C(C2=C(CC3CC4C(C(=O)C(=C(C4(C(=O)C3=C2O)O)O)C(=O)N)N(C)C)C(=C1)N(C)C)O,585.64866
eletriptan,0,"{156849,156850,17924839,72831071,74441497,74829926,75038831,75112294,75170208,75307424,75307425,75633796,76528435,77221746,77221796,77567778,77581921,85041633,85048310}",CN1CCCC1CC2=CNC3=C2C=C(C=C3)CCS(=O)(=O)C4=CC=CC=C4.Br,463.43098
ustekinumab,0,"{10002761,121749,121750,6918498}",CC1(N=C(N=C(N1OCCCOC2=CC(=C(C=C2Cl)Cl)Cl)N)N)C.Cl,431.14496
vinorelbine,0,"{11607738,16051941,16079018,21141129,25136944,5311497,66708569,66725022,69882686,71774999,87083539,87330544,88261424}",CCC1=CC2CC(C3=C(CN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC,778.93226
acetylcholine,0,"{16072206,187,23615223,5315629,53249647,53372306,547020,6060,65551,71307531,71365429,71398908,75271,87308660,87308661,87400252,87839449,87909492,87928298,88314031,89485568,89485569,93565}",CC(=O)OCC[N+](C)(C)C,146.20744
cobicistat,0,"{25151504,70678267,71711803,76072932}",CC(C)C1=NC(=CS1)CN(C)C(=O)NC(CCN2CCOCC2)C(=O)NC(CCC(CC3=CC=CC=C3)NC(=O)OCC4=CN=CS4)CC5=CC=CC=C5,776.02272
bazedoxifene,1,"{154256,154257,25207100,25207101,25207102,25207254,25207256,37888706,50939902,50939903,50940024,56598933,74428942,9936012}",CC1=C(N(C2=C1C=C(C=C2)O)CC3=CC=C(C=C3)OCCN4CCCCCC4)C5=CC=C(C=C5)O.CC(=O)O,530.65452
cimetidine,0,"{19748631,20242240,24883446,24886962,24886963,2756,40488497,50963,51578094,5743626,75678389,87207464,87279636,87356740,88093048,88257241,88452701}",CC1=C(N=CN1)CSCCNC(=NC)NC#N,252.33924
ropivacaine,0,"{175804,175805,24784155,28125506,44194761,44194857,45114247,46856340,53262281,53262295,68555287,68826517,69057472,6918111,69650066,86594745}",CCCN1CCCCC1C(=O)NC2=C(C=CC=C2C)C.Cl,310.86208
nimesulide,0,"{17782160,18914701,23696305,23710144,40489928,4495,68615336,69547495,70355895,9818880,9862435,9863044,9949422}",CS(=O)(=O)NC1=C(C=C(C=C1)[N+](=O)[O-])OC2=CC=CC=C2,308.30978
lindane,0,"{20029694,727,76964914,87096256,87098536,87113380,87125479,87147717,87177115,87272164,87330092,87409122,87554901,87649985,87881338,88052989,88264733,88324468,88421943,88634315,88635249,88684015,88694684,88743866}",C1(C(C(C(C(C1Cl)Cl)Cl)Cl)Cl)Cl,290.82984
pazufloxacin,0,"{21146603,40466872,45108234,65957,6918232,87430120}",CC1COC2=C3N1C=C(C(=O)C3=CC(=C2C4(CC4)N)F)C(=O)O,318.299703
phenylpropanolamine,0,"{18380309,57421852,67093359,69972294}",C1=CC=C(C=C1)CCC(N)O,151.20562
loxoprofen,0,"{21893804,23663407,23674745,3965,45275811,46924818,66586067,66617703,71736003,72683095}",CC(C1=CC=C(C=C1)CC2CCCC2=O)C(=O)O,246.30162
dapsone,0,"{24833766,2955,506593,67315826,68122560,69295524}",C1=CC(=CC=C1N)S(=O)(=O)C2=CC=C(C=C2)N,248.30088
bupropion,0,"{11984562,12882211,18380068,24849133,44319775,444,62884,657316,66647483,66959569,66960086,66960241,66960437,66960441,68294129,69303018,85427946,87216046,9930668}",CC(C(=O)C1=CC(=CC=C1)Cl)NC(C)(C)C,239.74112
phenoxybenzamine,0,"{23615897,45114167,4768,5230729,5284441,6141,657233}",CC(COC1=CC=CC=C1)N(CCCl)CC2=CC=CC=C2,303.82638
selegiline,0,"{25058167,25058197,26757,26758,45114220,57525649,87223086,87864329}",CC(CC1=CC=CC=C1)N(C)CC#C,187.28078
clopidogrel,0,"{10365489,10410641,11304210,11397790,115366,11742725,11846055,15984008,24883467,42602008,42602009,42602010,42602011,42602012,44476714,44476715,44476812,44476813,44476815,44477175,44602977,44603149,45380369,46700986,52950423,53469274,60606,66547196,66547197,66547198,66789784,67019436,67161813,68419053,6919055,69491370,69704627,86593362,86609274,87203168,9798860}",COC(=O)C(C1=CC=CC=C1Cl)N2CCC3=C(C2)C=CS3,321.82174
ceftriaxone,0,"{11614223,11953897,11973099,16051965,23625930,23679441,23715082,44516271,44558879,46173365,5479530,59055739,60196280,71307090,87071768,87355926,87742886,9570985,9809230,9894479}",CN1C(=NC(=O)C(=O)N1)SCC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)O,554.57992
adenosine,0,"{20848998,21116993,21120502,21124425,21145071,22881923,23615235,23615308,23618419,23619258,52950385,60961,66603522,66663072,66674201,66795309,66894493,67263258,67322532,67336956,67708298,68466953,68491775,69128889,69643593,69866322,70505208,71270461,87468675}",C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)CO)O)O,267.24132
salbutamol,0,"{11162440,11673846,15950367,16051735,16051736,161912,2083,22251170,23089464,23167830,23652547,23653191,24768048,24798239,39859,43834519,5112745,6452399,66710184,67394602,68721829,69042791,69401006,69454620,69454622,69454623,69912916,72761880,75633834,75950933,75950938,75950939,75951180,76553494,77221985,85117695,86599838,9884233}",CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O,239.31074
fimasartan,0,"{46929800,71465066,71465067,71465068,71465117,73776325,86310062,9870652}",CCCCC1=NC(=C(C(=O)N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)CC(=S)N(C)C)C,501.64634
latanoprost,0,"{5311221,67105739,87259941}",CC(C)OC(=O)CCCC=CCC1C(CC(C1CCC(CCC2=CC=CC=C2)O)O)O,432.5928
mertiatide,0,{60778},C(C(=O)NCC(=O)O)NC(=O)CNC(=O)CS,263.27
dithranol,0,{2202},C1C2=C(C(=CC=C2)O)C(=O)C3=C1C=CC=C3O,226.2274
docosahexaenoic acid,1,"'{""16219286"",""40486925"",""445580"",""71528762"",""71557178"",""71587300""}'",CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)O,328.48828
mirabegron,0,"{73775030,86595764,9865528}",C1=CC=C(C=C1)C(CNCCC2=CC=C(C=C2)NC(=O)CC3=CSC(=N3)N)O,396.50586
caspofungin,0,"{2826718,6850808,70691324}",CCC(C)CC(C)CCCCCCCCC(=O)NC1CC(C(NC(=O)C2C(CCN2C(=O)C(NC(=O)C(NC(=O)C3CC(CN3C(=O)C(NC1=O)C(C)O)O)C(C(C4=CC=C(C=C4)O)O)O)C(CCN)O)O)NCCN)O,1093.31312
doxorubicin,1,"{11387649,23615500,31703,40469134,443939,44417650,44435231,50925403,657367,66639959,67311849,67809785,67822309,67947759,68617194,69031946,69049612,73949393,86598966,86645793,87122357,87127281,89571082,89724918}",CC1C(C(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N)O,543.51926
altretamine,1,{2123},CN(C)C1=NC(=NC(=N1)N(C)C)N(C)C,210.28
colestipol,0,{62816},C1C(O1)CCl.C(CNCCNCCNCCN)N,281.82592
methylphenidate,1,"{10945497,24848345,4158,44400150,57516065,67071357,67605642,68627178,69865510,75171724,75171725,9280}",COC(=O)C(C1CCCCN1)C2=CC=CC=C2,233.30616
dipivefrine,0,"{3105,46878361,51371407,68494912,69382562,70269127,71464652,71486}",CC(C)(C)C(=O)OC1=C(C=C(C=C1)C(CNC)O)OC(=O)C(C)(C)C,351.43726
dexmedetomidine,0,"{51404868,5311068,60151482,60151483,60151484,60151485,60151486,60151487,60151488,60151489,60151627,60152118,60152119,68835985,6918081,74764368,89500394}",CC1=C(C(=CC=C1)C(C)C2=CN=CN2)C,200.27954
ripretinib,1,{71584930},CCN1C2=CC(=NC=C2C=C(C1=O)C3=CC(=C(C=C3Br)F)NC(=O)NC4=CC=CC=C4)NC,510.4
sorafenib,1,"{216239,25058195,406563,44598967,44598969,44598970,44598971,44599144,44599145,44599147,44599148,44599301,44599465,44599466,44599467,44599469,44599974,44599975,49834433,49835018,49849879,52914974,67127069,67127225,86672519,89421380,90332021}",CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F,464.82495
kanamycin,1,"{16213067,24721551,25200943,441374,56841484,56841873,6032,71300614}",C1C(C(C(C(C1N)OC2C(C(C(C(O2)CN)O)O)O)O)OC3C(C(C(C(O3)CO)O)N)O)N,484.49864
benidipine,0,"{44146578,60065}",CC1=C(C(C(=C(N1)C)C(=O)OC2CCCN(C2)CC3=CC=CC=C3)C4=CC(=CC=C4)[N+](=O)[O-])C(=O)OC,505.56224
evening primrose oil,0,{6434870},CCCCC(C)(C)C(C=CC1C(CC(=O)C1CCCCC=CC(=O)OC)O)O,394.54482
telbivudine,0,{159269},CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)O,242.22856
ledipasvir,0,"{67505836,78357794}",CC(C)C(C(=O)N1CC2(CC2)CC1C3=NC=C(N3)C4=CC5=C(C=C4)C6=C(C5(F)F)C=C(C=C6)C7=CC8=C(C=C7)N=C(N8)C9C1CCC(C1)N9C(=O)C(C(C)C)NC(=O)OC)NC(=O)OC,888.999866
lacidipine,0,"{5311217,56656276,56656339,56656455}",CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2C=CC(=O)OC(C)(C)C)C(=O)OCC)C)C,455.54332
vinblastine,1,"{13342,44435229,5388983,69536664,70504690,87666131,87716543,87811862,87851329,88635945,88962194,89052504}",CCC1(CC2CC(C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O,810.97412
omeprazole,0,"{10240431,10959536,12047936,12108541,130564,130565,16052021,18183616,18183617,20142791,21087493,22011633,22146168,22146169,22482436,22482437,22506042,22712833,22712834,22722098,23353183,23681230,23691638,24848278,3027339,3047802,44476722,4594,46212895,5311083,53396308,639422,66605066,66762935,66981742,67131492,67216061,67882653,68414881,68422085,68623250,69019690,69573077,69909627,70212098,70290584,70290590,70451462,71306852,74958732,74958779,74958780,74958781,74958782,74958820,76143793,76143794,76143795,76143875,76143876,76144689,77548410,78759296,78759313,86278387,87259914,88006650,9799483,9842204}",CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC,345.41606
bendamustine hydrochloride,1,{77082},CN1C2=C(C=C(C=C2)N(CCCl)CCCl)N=C1CCCC(=O)O.Cl,394.7
montelukast,0,"{11579035,11636707,16755046,16755048,23663996,23695377,24771777,24961946,44184436,44184437,5281040,59350261,59603404,66714946,69379734,69381925,69437452,69667624,69760191,71311637,87148157,87212149,88532108,89893925,9916882}",CC(C)(C1=CC=CC=C1CCC(C2=CC=CC(=C2)C=CC3=NC4=C(C=CC(=C4)Cl)C=C3)SCC5(CC5)CC(=O)O)O,586.18324
dolasetron,0,"{21571019,22058225,3148,441346,69279469,69520579,73068079,74412334,74441121,78122749}",C1C2CC3CC(CC1N3CC2=O)OC(=O)C4=CNC5=CC=CC=C54,324.3737
paracetamol,0,"{10176464,19829568,1983,19905501,21115962,22119327,22119328,22119329,22119330,22119336,23446931,23667500,23690172,4301564,46841219,46841220,46842915,67113962,67567075,67737493,67744130,68110089,69405977,69573144,70299896,70302507,70302528,70303418,71361566,71467818,77346477,9862775}",CC(=O)NC1=CC=C(C=C1)O,151.16256
patiromer,0,{86580497},C=CCCCCC=C.C=CC1=CC=C(C=C1)C=C.C=CC1=CC(=CC=C1)C=C.C=CC1=CC=CC=C1C=C.C=C(C(=O)[O-])F.C=C(C(=O)[O-])F.C(C(C(C(C(CO)O)O)O)O)O.[Ca+2],901.1
cefotetan,0,"{23622813,23622814,23641208,475320,50915336,50915337,53024,53025,87296139,87555470}",CN1C(=NN=N1)SCC2=C(N3C(C(C3=O)(NC(=O)C4SC(=C(C(=O)N)C(=O)[O-])S4)OC)SC2)C(=O)[O-].[Na+].[Na+],619.582639
azithromycin,0,"{11366569,11389347,25027425,25027426,25029710,25063005,3033819,44226660,44226661,44226662,44226849,44468059,447043,49854778,49854779,49854780,53353249,53353250,53353251,66665158,71609405,86610091,87259801,87355587,87742165,90657842,9853696,9897015}",CCC1C(C(C(N(CC(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)C)O)(C)O,748.98448
penbutolol,0,"{24848402,37464,38010,57494121,6917868,69807583,70394517}",CC(C)(C)NCC(COC1=CC=CC=C1C2CCCC2)O,291.42836
cycloserine,0,"{49864703,51670069,6234,66683739,68840298,69827212,7045654,71523822,72203240}",C1C(C(=O)NO1)N,102.09194
tiotropium,0,"{15057855,15057856,86609670,86609671,86609672,86609673}",C[N+]1(C2CC(CC1C3C2O3)OC(=O)C(C4=CC=CS4)(C5=CC=CS5)O)C.[Br-],472.41628
